bird_id	D14A1	D14A2	D14A3	D14A4	D14B1	D14B2	D14B3	D14B4	D14C1	D14C2	D14C3	D14C4	D21A1	D21A2	D21A3	D21A4	D21B1	D21B2	D21B3	D21B4	D21C1	D21C2	D21C3	D21C4	D35A1	D35A2	D35A4	D35B2	D35B4	D35C1	D35C2	D35C3	D3A2	D3A4	D3B1	D3B2	D3C1	D3C2	D3C3	D3C4	D35A3	D35B3	D35C4	D3A3	D3B3	D3B4	D35B1
Egerieimonas intestinavium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104	0.0	0.0	0.0	0.0	0.0	0.0	0.00147	0.0	0.00043	0.00211	0.0	0.0	0.00026	0.0	0.0	0.00114	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_Q saccharolyticum_A	0.00155	0.0021	0.00415	0.0012	0.00091	0.00049	0.00121	0.00123	0.00126	0.00081	0.00203	0.00055	0.0	0.0	0.00448	0.0	0.0	0.0	0.0	0.00086	0.00032	0.0	0.00196	0.00146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudolachnospira avium	0.0	0.0006	0.0	0.0	0.0	0.00153	0.0	0.0	0.0	0.0	0.00141	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Egerieimonas_A faecigallinarum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.00659	0.00063	0.0	0.0	0.0	0.0	0.0	0.0
Lactonifactor sp009677585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marvinbryantia formatexigens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.00193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bariatricus faecipullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153	0.00061	0.00137	0.0	0.001	0.00074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00122	0.0	0.0	0.0	0.0
Hungatella pullicola	0.00177	0.0	0.0048	0.00102	0.0018	0.0	0.0	0.0012	0.00166	0.00323	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerobutyricum stercoripullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00311	0.0	0.0	0.0	0.0	0.0	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eisenbergiella pullistercoris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00053	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.00041	0.00055	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eisenbergiella intestinipullorum	0.00132	0.0	0.0	0.0	0.00041	0.0	0.0	0.0	0.0	0.00099	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049	0.00036	0.0	0.0	0.00028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eisenbergiella stercorigallinarum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eisenbergiella sp900555195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia stercoripullorum	0.0	0.0	0.0	0.0019	0.0018	0.00042	0.0013	0.00068	0.00146	0.00097	0.00115	0.00226	0.0	0.0	0.00105	0.00114	0.00056	0.0	0.0	0.00039	0.00046	0.0	0.00115	0.0006	0.0	0.0	0.00176	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.00141	0.0	0.00248	0.00229	0.00045	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0
Blautia merdipullorum	0.00132	0.00064	0.00135	0.00081	0.00118	0.00086	0.00191	0.00129	0.0007	0.00267	0.00047	0.00174	0.0	0.0	0.0	0.00097	0.00106	0.0	0.0	0.00044	0.00042	0.0011	0.0	0.0008	0.0	0.0	0.00494	0.00069	0.00172	0.0	0.0	0.0	0.0015	0.0	0.00072	0.0	0.0	0.0	0.0011	0.0	0.00052	0.0	0.0	0.0	0.0	0.0	0.0
Eisenbergiella merdipullorum	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00061	0.0005	0.0	0.0	0.0	0.0	0.00054	0.0	0.0	0.0003	0.0	0.0	0.00077	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia merdigallinarum	0.00166	0.00048	0.01305	0.0	0.00673	0.00206	0.02374	0.0	0.0	0.00719	0.001	0.00189	0.0	0.0	0.0	0.0043	0.00191	0.0	0.00186	0.00063	0.00032	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.00274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia stercoravium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00083	0.0005	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia stercorigallinarum	0.0	0.0	0.00117	0.0	0.00415	0.0	0.0023	0.0	0.0	0.00136	0.00041	0.00174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Caccovicinus merdipullorum	0.00544	0.00267	0.0014	0.01311	0.0	0.00062	0.00398	0.00141	0.0	0.003	0.00583	0.00199	0.0	0.0	0.00379	0.0	0.0	0.00851	0.00223	0.00982	0.0	0.00137	0.00227	0.00098	0.0	0.00086	0.0	0.00266	0.0	0.0	0.00368	0.00168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0
Caccovicinus excrementipullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia avicola	0.00126	0.00079	0.0	0.0	0.00114	0.00068	0.00217	0.0	0.0007	0.00097	0.00154	0.00104	0.0	0.00148	0.00142	0.0	0.00041	0.0	0.00089	0.0007	0.00075	0.00077	0.00188	0.00062	0.0	0.0	0.0	0.00026	0.0	0.00068	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.00029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eisenbergiella pullicola	0.0	0.00055	0.0	0.0	0.0	0.0	0.0	0.00061	0.0	0.0009	0.0002	0.0	0.0	0.0	0.00121	0.00401	0.0	0.0	0.00198	0.00036	0.0	0.0	0.00123	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mediterraneibacter merdigallinarum	0.01814	0.0	0.00117	0.0	0.0	0.00042	0.01295	0.0	0.0	0.00088	0.00387	0.00072	0.0	0.0	0.0	0.0	0.00058	0.0	0.01898	0.0	0.0003	0.0	0.00361	0.0	0.0	0.0	0.0	0.00061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mediterraneibacter intestinavium	0.00229	0.01308	0.00181	0.00267	0.0	0.0	0.00455	0.06486	0.0	0.0	0.00051	0.00206	0.0	0.00148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00051	0.0	0.0	0.0	0.00048	0.0	0.0	0.00066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mediterraneibacter gallistercoris	0.0	0.00095	0.0	0.00246	0.00372	0.00057	0.00208	0.00092	0.00332	0.00067	0.00144	0.00206	0.0	0.0	0.0	0.00134	0.00105	0.0	0.00239	0.00051	0.00121	0.0008	0.00196	0.00096	0.0	0.0	0.0	0.00027	0.0	0.00105	0.0	0.00048	0.0	0.0	0.00133	0.0	0.00768	0.0052	0.00048	0.0	0.0	0.0	0.0	0.00418	0.0	0.0	0.0
Mediterraneibacter sp900553885	0.00172	0.0	0.00281	0.00186	0.00105	0.00153	0.00104	0.00074	0.00159	0.00161	0.00046	0.00288	0.0	0.0	0.00147	0.00093	0.00087	0.0	0.0015	0.00039	0.00117	0.0	0.00131	0.00051	0.0	0.0	0.0	0.00086	0.0	0.00112	0.00132	0.00067	0.0	0.0	0.00119	0.0	0.00314	0.00197	0.0003	0.0	0.00073	0.0	0.00074	0.00229	0.0	0.0	0.00181
Mediterraneibacter sp904377845	0.0	0.0	0.0	0.00172	0.00052	0.00038	0.00134	0.0	0.00131	0.00106	0.00107	0.00134	0.0	0.0	0.0	0.0	0.00056	0.0	0.00089	0.0	0.0004	0.0	0.00131	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.002	0.00229	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0.0	0.0
Mediterraneibacter sp900541505	0.0	0.0	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.0	0.00034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.00069	0.0	0.0	0.00039	0.0	0.0	0.0	0.00047	0.0	0.0	0.0	0.0	0.00091	0.0	0.0004	0.0	0.0	0.0	0.00027	0.0	0.0	0.0	0.00085	0.0	0.0	0.0	0.0
Mediterraneibacter pullistercoris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00085	0.00028	0.0	0.0	0.0	0.0	0.0	0.00056	0.0	0.0	0.00183	0.0	0.0016	0.0	0.0004	0.00293	0.00257	0.0017	0.00034	0.01995	0.00036	0.00295	0.00055	0.01015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0109	0.0079	0.0	0.0	0.0	0.0	0.0
Mediterraneibacter guildfordensis	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	0.00189	0.00085	0.00056	0.00134	0.0	0.0	0.0	0.0	0.00049	0.0	0.0	0.0	0.0005	0.0	0.00123	0.00052	0.0	0.0	0.0	0.00042	0.0	0.0	0.0	0.0005	0.0	0.0	0.00123	0.0	0.0	0.00239	0.00113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mediterraneibacter norfolkensis	0.0	0.00055	0.0	0.00081	0.0008	0.00036	0.0	0.00126	0.0	0.0	0.00078	0.0	0.0	0.0	0.0	0.00134	0.0	0.0	0.0	0.00033	0.00216	0.0	0.00077	0.00028	0.0	0.0	0.0	0.0	0.0	0.00041	0.0	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eisenbergiella stercoravium	0.00309	0.00162	0.00199	0.0	0.00206	0.00082	0.00286	0.00178	0.00106	0.00265	0.00428	0.00122	0.0	0.00438	0.00163	0.0	0.00112	0.0	0.00186	0.00291	0.00208	0.0027	0.00711	0.00269	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.00121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00316	0.0	0.0
Mediterraneibacter sp900120155	0.0	0.00086	0.0	0.0	0.00045	0.00057	0.0	0.0	0.0	0.00067	0.00026	0.0	0.0	0.0	0.00174	0.00089	0.00078	0.0	0.00101	0.0005	0.0006	0.00073	0.0	0.00035	0.0	0.00076	0.0	0.00344	0.00094	0.00096	0.00109	0.00071	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.00061	0.0	0.00081	0.0	0.0	0.0	0.00161
Mediterraneibacter stercoravium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116	0.0	0.0	0.00087	0.00954	0.0	0.0	0.02538	0.0	0.0	0.0	0.0	0.07355	0.005	0.00158	0.00053	0.0	0.0	0.00324	0.0	0.0	0.00137	0.0	0.01797	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.00291	0.00218	0.00296	0.0	0.0	0.0	0.00418
Mediterraneibacter tabaqchaliae	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.00818	0.0	0.00023	0.00696	0.0	0.0	0.0	0.0	0.00425	0.0	0.0036	0.00299	0.00902	0.0	0.0	0.00027	0.00171	0.0	0.0	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.01497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mediterraneibacter stercoripullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00056	0.0	0.0	0.00121	0.0004	0.0	0.0	0.0	0.00264	0.0	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00173	0.0	0.0	0.0	0.0	0.0	0.0
Mediterraneibacter quadrami	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mediterraneibacter intestinipullorum	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.00044	0.00104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.00036	0.00113	0.0	0.0	0.00186	0.0	0.0017	0.13437	0.00105	0.02661	0.04512	0.05324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01144	0.04867	0.10847	0.0	0.0	0.0	0.16927
Mediterraneibacter caccogallinarum	0.0	0.0	0.0	0.00207	0.0	0.00135	0.0	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0032	0.00069	0.00074	0.0	0.0	0.00062	0.0	0.00072	0.0	0.0	0.0	0.0	0.0113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mediterraneibacter excrementavium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00284	0.00453	0.0	0.0	0.00132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00098	0.00373	0.0	0.0	0.0	0.0	0.00217
Mediterraneibacter colneyensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.00135	0.0	0.00579	0.00823	0.0	0.00658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00107	0.0	0.00127	0.0	0.0	0.0	0.10177	0.0	0.01043
Mediterraneibacter sp904418845	0.0	0.0	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.0	0.00043	0.0006	0.0	0.0	0.0	0.0	0.00056	0.0	0.00089	0.00091	0.0	0.0	0.0	0.00033	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.00042	0.0	0.0	0.00034	0.0	0.0	0.0	0.0	0.0	0.00082	0.0	0.0	0.0	0.0	0.0	0.0
CAG-127 sp017625815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Merdisoma merdipullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00085	0.0	0.0	0.00085	0.00046	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.00065	0.0	0.0	0.0	0.00147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00066	0.0	0.00148	0.0	0.0	0.0	0.0
Merdimonas massiliensis	0.0	0.0	0.0	0.00197	0.00128	0.00093	0.0	0.00098	0.00247	0.0	0.00176	0.00311	0.0	0.0	0.00184	0.0	0.0007	0.0	0.0	0.00057	0.00065	0.0	0.00269	0.00147	0.0	0.0	0.0	0.0	0.0	0.00046	0.0	0.0	0.0	0.0	0.00129	0.0	0.00351	0.00305	0.00038	0.0	0.0	0.0	0.00111	0.0026	0.0	0.0	0.0
Copromonas avistercoris	0.00172	0.0	0.0	0.0	0.0	0.0	0.0	0.00074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.00332	0.0	0.00231	0.0	0.00125	0.00257	0.0015	0.0	0.00186	0.00165	0.00188	0.00199	0.00133	0.00303	0.0	0.00225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00164	0.00131	0.00322	0.0	0.0	0.0	0.00312
Copromonas faecavium	0.0	0.0	0.0	0.00123	0.0	0.0	0.00121	0.0	0.0	0.0	0.00072	0.0	0.00516	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.00088	0.0	0.00127	0.00155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_A avicola	0.0	0.00055	0.00603	0.00257	0.00045	0.0	0.00117	0.00246	0.0006	0.00237	0.0028	0.00127	0.0	0.0	0.0	0.00114	0.0007	0.00194	0.00251	0.0	0.0	0.00244	0.003	0.00167	0.0	0.0	0.0	0.0	0.0	0.00055	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_A stercorigallinarum	0.0	0.00723	0.00357	0.00225	0.0096	0.0	0.00225	0.0	0.00065	0.0029	0.00536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_A pullistercoris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_A stercoravium	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.00116	0.0	0.00087	0.0	0.0	0.00089	0.00036	0.0007	0.00108	0.00035	0.0	0.0	0.0	0.0	0.0	0.00042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_A stercoripullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00061	0.0	0.0	0.00201	0.0	0.0	0.0	0.0	0.0	0.00148	0.0017	0.00172	0.00176	0.00146	0.00113	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022	0.00131	0.00233	0.0	0.0	0.0	0.00161
Anaerostipes avistercoris	0.0	0.0	0.00152	0.0	0.0	0.0	0.0	0.00071	0.0	0.00062	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.00138	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_B sp000765215	0.00349	0.00064	0.0	0.00158	0.00109	0.00075	0.0	0.0	0.00176	0.0009	0.01312	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.00328	0.00036	0.00084	0.0	0.00204	0.00035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.00223	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_B massiliensis_A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.00056	0.0	0.0	0.00052	0.0	0.0	0.0	0.00034	0.0	0.0	0.0	0.00044	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_B faecipullorum	0.0	0.0	0.00293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00466	0.0	0.0012	0.0	0.00082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00257
UMGS1370 sp904395885	0.00275	0.0	0.00135	0.00141	0.0	0.00215	0.0	0.00206	0.00501	0.00048	0.00282	0.00129	0.0	0.0	0.00474	0.0	0.00054	0.00371	0.00105	0.0	0.00267	0.00123	0.007	0.0041	0.0	0.0	0.0	0.00083	0.00156	0.00514	0.00091	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00066	0.0	0.0	0.0	0.0	0.0	0.00166
Sellimonas intestinalis	0.0	0.0031	0.01293	0.00787	0.0039	0.00091	0.0045	0.00455	0.00229	0.005	0.00233	0.00092	0.0	0.0	0.00495	0.0	0.0	0.0	0.0	0.0	0.00037	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sellimonas sp904393575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fusicatenibacter sp900543115	0.0	0.0	0.0	0.00506	0.0	0.00673	0.0	0.0	0.00587	0.0	0.00022	0.0	0.0	0.0	0.00537	0.0045	0.00337	0.0	0.0	0.00096	0.00075	0.00103	0.0	0.0	0.00171	0.00329	0.0	0.00136	0.0	0.00141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00073	0.00199	0.0	0.0	0.00671	0.0	0.0065
Blautia_A intestinigallinarum	0.00252	0.0	0.00509	0.00408	0.00078	0.0	0.00572	0.00077	0.0	0.00058	0.00026	0.00127	0.0	0.0	0.00132	0.00166	0.0	0.0	0.00198	0.00296	0.0	0.0	0.0	0.00287	0.0	0.0	0.0	0.00033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_A excrementipullorum	0.0	0.00095	0.00187	0.0	0.00074	0.00053	0.00143	0.00086	0.0	0.0009	0.00098	0.00055	0.0	0.0	0.0	0.0	0.00041	0.0	0.0017	0.00059	0.00059	0.0	0.00138	0.00197	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_A faecipullorum	0.0	0.00069	0.0	0.0	0.0	0.00119	0.0	0.0	0.0	0.00053	0.00409	0.00174	0.0	0.0	0.03909	0.00876	0.00045	0.01551	0.0	0.00079	0.0003	0.0	0.0	0.0	0.00371	0.00217	0.0	0.00066	0.0	0.0	0.0	0.0	0.00105	0.0	0.0005	0.0	0.0	0.0	0.00032	0.0	0.00157	0.00268	0.00628	0.0	0.0	0.0	0.0
